/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-03-02-02-01-15.mp4 3.5762786865234375e-07 0.0 17.0 0.0 0.0 0.0 0.0 0.0 2
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-04-01-01-01-15.mp4 11.921875 0.00012230873107910156 8.475780487060547e-05 0.1680908203125 0.6806640625 0.22998046875 0.0 0.0 0
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-02-02-01-02-15.mp4 7.390625 0.165283203125 4.95703125 0.058135986328125 4.41796875 0.004413604736328125 1.7881393432617188e-07 1.1920928955078125e-07 0
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-05-01-02-02-15.mp4 1.5361328125 0.041046142578125 0.0003254413604736328 0.0008249282836914062 0.01444244384765625 12.4140625 0.0 0.0 5
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-02-01-02-02-15.mp4 4.68359375 0.0318603515625 3.2109375 0.00017893314361572266 6.015625 0.050628662109375 0.0 0.0 4
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-05-02-01-02-15.mp4 0.07745361328125 0.017303466796875 1.1324882507324219e-06 0.000186920166015625 1.1920928955078125e-07 15.90625 0.0 0.0 5
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-03-01-01-01-15.mp4 0.006954193115234375 1.0132789611816406e-06 12.9921875 2.7298927307128906e-05 0.0 8.940696716308594e-07 0.0 0.0 2
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-04-02-02-01-15.mp4 8.8046875 0.916015625 2.673828125 0.08984375 0.300048828125 1.2216796875 1.3828277587890625e-05 2.8014183044433594e-06 0
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-05-02-02-02-15.mp4 2.2172927856445312e-05 0.07977294921875 3.159046173095703e-06 0.0002696514129638672 5.960464477539063e-08 14.921875 0.0 0.0 5
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-02-01-01-02-15.mp4 1.791015625 3.109375 8.4921875 0.0011091232299804688 0.54931640625 0.0509033203125 9.5367431640625e-07 3.159046173095703e-06 2
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-04-02-01-01-15.mp4 0.00013387203216552734 0.285888671875 8.84375 1.4091796875 6.562471389770508e-05 0.46240234375 5.125999450683594e-06 4.5299530029296875e-06 2
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-03-01-02-01-15.mp4 0.2255859375 0.0006017684936523438 11.7109375 1.9252300262451172e-05 1.823902130126953e-05 0.061279296875 0.0 0.0 2
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-04-01-02-01-15.mp4 0.35888671875 0.28125 0.3291015625 0.84423828125 1.51171875 8.6796875 0.0 0.0 5
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-03-02-01-01-15.mp4 0.0 5.960464477539063e-08 14.0 0.0 0.0 4.410743713378906e-06 0.0 0.0 2
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-05-01-01-02-15.mp4 0.027801513671875 0.06475830078125 0.0006856918334960938 0.0009508132934570312 0.0006361007690429688 14.90625 0.0 0.0 5
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-02-02-02-02-15.mp4 9.0 0.025390625 0.01412200927734375 0.002689361572265625 5.9609375 2.384185791015625e-07 0.0 0.0 0
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/01-01-02-01-01-01-15.mp4 1.724609375 0.0013914108276367188 8.296875 0.00017535686492919922 3.97265625 0.0015201568603515625 1.1920928955078125e-07 5.960464477539063e-08 2
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-05-02-02-01-15.mp4 0.034759521484375 0.063232421875 5.424022674560547e-06 0.0003190040588378906 7.677078247070312e-05 12.8984375 0.0 0.0 5
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_15/02-01-03-01-02-02-15.mp4 0.0003199577331542969 5.960464477539063e-08 13.0 0.0001747608184814453 0.0 5.960464477539063e-08 0.0 0.0 2
