/mnt/datasets/CREMA-D/VideoFlash/1002_DFA_ANG_XX.flv 0.003597259521484375 0.0008945465087890625 1.0132789611816406e-06 9.840726852416992e-05 1.1920928955078125e-07 4.99609375 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_DFA_DIS_XX.flv 2.22265625 0.0 0.0 1.7763671875 0.0 6.437301635742188e-05 0.0 0.0 "tensor(0, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_DFA_FEA_XX.flv 1.6455078125 4.3515625 0.0 1.0728836059570312e-06 1.1920928955078125e-07 0.0034503936767578125 0.0 0.0 "tensor(1, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_DFA_NEU_XX.flv 1.9560546875 7.510185241699219e-06 2.384185791015625e-07 0.0015697479248046875 1.658203125 0.383544921875 0.0 1.1920928955078125e-07 "tensor(0, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_DFA_SAD_XX.flv 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 "tensor(0, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_IEO_ANG_HI.flv 0.884765625 0.0137786865234375 8.350610733032227e-05 5.960464477539063e-08 0.0 5.1015625 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_IEO_ANG_LO.flv 1.6875 0.007503509521484375 0.0 0.0003275871276855469 0.0 1.3046875 0.0 0.0 "tensor(0, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_IEO_ANG_MD.flv 0.97607421875 0.2470703125 0.0 0.0007505416870117188 0.0 4.77734375 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_IEO_DIS_HI.flv 8.5234375 0.0 0.0 0.476806640625 0.0 0.0 0.0 0.0 "tensor(0, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_IEO_DIS_LO.flv 0.91162109375 1.7881393432617188e-07 0.0 6.08984375 0.0 0.0 0.0 0.0 "tensor(3, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_IEO_DIS_MD.flv 0.9453125 1.455078125 2.8073787689208984e-05 2.59765625 0.0 0.002300262451171875 0.0 5.960464477539063e-08 "tensor(3, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_IEO_FEA_HI.flv 3.4609375 6.56640625 0.0 0.0003120899200439453 0.0 0.974609375 0.0 0.0 "tensor(1, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1002_IEO_FEA_LO.flv 2.1015625 1.8984375 0.0 5.960464477539063e-08 2.9146671295166016e-05 3.5762786865234375e-07 0.0 0.0 "tensor(0, device='cuda:0')"
