/mnt/datasets/CREMA-D/VideoFlash/1005_DFA_ANG_XX.flv 2.384185791015625e-07 1.220703125 0.0007147789001464844 0.0 6.318092346191406e-06 3.78125 0.0 5.960464477539063e-08 "tensor(5, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_DFA_DIS_XX.flv 0.0 4.208087921142578e-05 0.0 6.0 0.0 0.0 0.0 0.0 "tensor(3, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_DFA_FEA_XX.flv 0.0300140380859375 3.69140625 4.76837158203125e-05 0.0003230571746826172 0.278076171875 5.358457565307617e-05 0.0 0.0 "tensor(1, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_DFA_HAP_XX.flv 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_DFA_NEU_XX.flv 7.9453125 0.1812744140625 0.0003383159637451172 0.28515625 1.583984375 0.0005483627319335938 1.1920928955078125e-07 1.4901161193847656e-06 "tensor(0, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_DFA_SAD_XX.flv 8.859375 0.0322265625 1.1920928955078125e-07 0.0009560585021972656 5.4895877838134766e-05 0.11077880859375 0.0 1.1920928955078125e-07 "tensor(0, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_IEO_ANG_HI.flv 0.0 0.08502197265625 0.00025844573974609375 0.0 0.0 2.9140625 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_IEO_ANG_LO.flv 0.303955078125 0.001068115234375 0.076904296875 2.980232238769531e-07 0.0007200241088867188 1.6171875 0.0 1.7881393432617188e-07 "tensor(5, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_IEO_ANG_MD.flv 4.0 0.0009741783142089844 0.00022149085998535156 5.602836608886719e-05 0.8720703125 1.126953125 5.960464477539063e-08 2.384185791015625e-07 "tensor(0, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_IEO_DIS_HI.flv 1.5497207641601562e-06 2.830078125 0.0 3.171875 0.0 1.1920928955078125e-07 0.0 0.0 "tensor(3, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_IEO_DIS_LO.flv 0.0164337158203125 1.3115234375 0.0 1.671875 0.0 0.0 0.0 0.0 "tensor(3, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_IEO_DIS_MD.flv 0.0 0.0 0.0 4.0 0.0 2.205371856689453e-06 0.0 0.0 "tensor(3, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_IEO_FEA_HI.flv 0.0 2.0 1.6570091247558594e-05 0.0 0.0 0.0 0.0 0.0 "tensor(1, device='cuda:0')"
/mnt/datasets/CREMA-D/VideoFlash/1005_IEO_FEA_LO.flv 1.1920928955078125e-07 1.0 0.0 0.0 0.0 0.0 0.0 0.0 "tensor(1, device='cuda:0')"
