/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-07-01-02-01-06.mp4 0.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-08-02-01-02-06.mp4 0.0 0.0 0.0 0.0 10.984375 1.0087890625 0.0 0.006801605224609375 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-06-01-01-02-06.mp4 0.0 0.0 0.0 1.5497207641601562e-06 11.9921875 1.0107421875 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-06-02-02-02-06.mp4 0.0 0.0 0.0 0.0 5.5 10.5 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-01-01-01-02-06.mp4 6.377696990966797e-06 0.0 0.0 1.9073486328125e-06 14.828125 0.171630859375 8.881092071533203e-06 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-07-02-01-01-06.mp4 0.0 0.0 0.0 0.0 0.0006814002990722656 2.980232238769531e-07 21.0 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-08-01-02-02-06.mp4 0.0 0.0 0.0 0.0 5.609375 2.533203125 0.0 1.859375 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-01-01-02-02-06.mp4 5.245208740234375e-06 0.01047515869140625 0.0 1.7881393432617188e-07 12.921875 0.06396484375 3.36766242980957e-05 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-06-02-01-02-06.mp4 0.0 0.0 0.002227783203125 3.5762786865234375e-07 9.953125 5.046875 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-08-01-01-02-06.mp4 0.0 0.0 0.0 4.184246063232422e-05 1.1923828125 9.8046875 2.980232238769531e-07 0.0005741119384765625 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-07-02-02-01-06.mp4 0.0 0.0 0.0 0.0 0.09661865234375 0.0 18.90625 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-08-02-02-02-06.mp4 0.0 0.0 0.0 0.0 5.9609375 5.04296875 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-07-01-01-01-06.mp4 0.0 0.0 0.0 1.1920928955078125e-07 0.56787109375 0.229248046875 12.203125 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-06-01-02-02-06.mp4 0.0 0.0 0.0 0.0 13.0078125 0.9921875 5.960464477539063e-08 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-06-02-01-01-06.mp4 0.0 0.0 0.0 0.00331878662109375 4.98046875 2.1219253540039062e-05 10.015625 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-01-01-02-01-06.mp4 1.0728836059570312e-06 0.0 0.0 0.0 13.0 0.0 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-07-02-02-02-06.mp4 0.0 0.0 0.0 0.0 1.341104507446289e-05 0.0 18.0 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-08-01-01-01-06.mp4 0.0 0.0 0.0 0.0 6.9765625 2.962890625 0.0297088623046875 1.0361328125 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-07-01-01-02-06.mp4 0.0 0.0 0.0 0.0 2.4020671844482422e-05 5.781650543212891e-06 21.0 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-08-02-02-01-06.mp4 0.0 0.0 0.0 0.0 11.8046875 0.1959228515625 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-06-01-02-01-06.mp4 0.0 0.0 0.0 0.0 0.0206451416015625 13.984375 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-08-02-01-01-06.mp4 0.0 0.0 0.0 0.0 6.2890625 4.6953125 0.0 0.0144195556640625 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-07-01-02-02-06.mp4 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-06-01-01-01-06.mp4 0.0 0.0 0.0 0.0 0.6005859375 14.3984375 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-01-01-01-01-06.mp4 0.0 0.0 0.0 0.0 12.0 5.561113357543945e-05 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-06-02-02-01-06.mp4 0.0 0.0 0.0 0.0 4.015625 11.9765625 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-08-01-02-01-06.mp4 0.0 0.0 0.0 0.0 5.3984375 5.6015625 0.0 0.0016307830810546875 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-07-02-01-02-06.mp4 0.0 0.0 0.0 0.0 1.7344951629638672e-05 0.0 18.0 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-05-01-01-01-06.mp4 0.0 0.0 0.0 0.0 16.0 5.960464477539063e-08 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-02-02-02-01-06.mp4 1.990795135498047e-05 14.6171875 5.960464477539063e-08 1.430511474609375e-06 2.943359375 9.298324584960938e-06 4.4375 0.0 "tensor(1, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-04-01-02-02-06.mp4 0.0 0.0 0.0 3.71484375 4.26171875 5.01953125 0.00811767578125 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-03-02-01-02-06.mp4 0.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-04-02-01-02-06.mp4 0.0 9.775161743164062e-06 1.537799835205078e-05 18.9375 2.658367156982422e-05 0.045013427734375 0.02105712890625 0.0005450248718261719 "tensor(3, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-03-01-02-02-06.mp4 0.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-05-02-02-01-06.mp4 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-02-01-01-01-06.mp4 3.5762786865234375e-07 3.328125 0.03631591796875 1.7881393432617188e-07 15.4296875 0.1353759765625 0.07183837890625 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-03-01-01-02-06.mp4 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-04-02-02-02-06.mp4 0.0 0.0 0.0 18.109375 5.602836608886719e-06 0.048797607421875 0.50927734375 0.343505859375 "tensor(3, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-02-01-02-01-06.mp4 0.0009975433349609375 9.7734375 0.91259765625 1.7881393432617188e-07 7.29296875 6.133317947387695e-05 0.02911376953125 0.0 "tensor(1, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-05-02-01-01-06.mp4 0.0 0.0 0.0 0.0 20.0 6.556510925292969e-07 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-02-02-01-01-06.mp4 5.960464477539062e-07 15.3359375 0.7861328125 1.7285346984863281e-06 5.00390625 0.00124359130859375 2.873046875 0.0 "tensor(1, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-05-01-02-01-06.mp4 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-03-02-02-02-06.mp4 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-04-01-01-02-06.mp4 5.9604644775390625e-06 4.076957702636719e-05 0.0 0.36669921875 12.9453125 1.6806640625 0.0097503662109375 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-04-02-02-01-06.mp4 0.0 3.874301910400391e-06 2.203125 8.5 8.4140625 3.79296875 1.0849609375 0.0 "tensor(3, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-03-01-01-01-06.mp4 0.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-05-02-01-02-06.mp4 0.0 0.0 0.0 0.0 21.0 0.0 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-02-01-02-02-06.mp4 0.521484375 7.58203125 1.1920928955078125e-06 0.548828125 7.67578125 0.0210723876953125 4.65234375 0.00226593017578125 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-05-01-02-02-06.mp4 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-02-02-01-02-06.mp4 0.399658203125 7.41015625 0.0 2.384185791015625e-07 10.4453125 1.1980533599853516e-05 6.7421875 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-04-01-01-01-06.mp4 0.00554656982421875 1.7881393432617188e-07 0.0 0.0447998046875 8.703125 6.24609375 0.0021209716796875 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-03-02-02-01-06.mp4 0.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-02-02-02-02-06.mp4 0.390380859375 24.484375 1.3709068298339844e-06 0.0 1.1337890625 2.9206275939941406e-06 0.0024929046630859375 0.0 "tensor(1, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-05-01-01-02-06.mp4 0.0 0.0 0.0 0.03790283203125 18.84375 0.0 0.11279296875 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-03-02-01-01-06.mp4 0.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-04-01-02-01-06.mp4 1.3709068298339844e-06 5.960464477539063e-08 0.0 2.28125 7.25390625 4.46484375 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-03-01-02-01-06.mp4 0.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 "tensor(2, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-04-02-01-01-06.mp4 0.0 0.0 5.99609375 5.84765625 1.8193359375 2.086162567138672e-06 7.3359375 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-02-01-01-02-06.mp4 1.09765625 3.203125 4.3511390686035156e-05 0.0 11.4921875 0.03302001953125 3.173828125 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-05-02-02-02-06.mp4 0.0 0.0 2.980232238769531e-07 0.0 24.0 6.556510925292969e-07 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-02-01-01-01-06.mp4 1.430511474609375e-06 6.67578125 0.005771636962890625 0.0 11.734375 0.50537109375 0.0726318359375 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-05-02-02-01-06.mp4 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 "tensor(4, device='cuda:0')"
