/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-07-01-02-01-06.mp4 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-08-02-01-02-06.mp4 0.0 0.0 0.0 0.0 11.859375 0.1729736328125 0.0 0.96923828125 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-06-01-01-02-06.mp4 0.0 0.0 0.0 4.172325134277344e-07 12.109375 0.8974609375 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-06-02-02-02-06.mp4 0.0 0.0 0.0 0.0 4.39453125 11.609375 0.0 0.0 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-01-01-01-02-06.mp4 0.0 0.0 0.0 1.7881393432617188e-07 12.7421875 1.255859375 0.0002460479736328125 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-07-02-01-01-06.mp4 0.0 0.0 0.0 0.0 0.51171875 4.8100948333740234e-05 21.484375 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-08-01-02-02-06.mp4 0.0 0.0 0.0 0.0 4.67578125 2.37890625 0.0 2.943359375 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-01-01-02-02-06.mp4 8.702278137207031e-06 2.384185791015625e-07 0.0 2.86102294921875e-06 12.953125 0.047210693359375 2.980232238769531e-07 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-06-02-01-02-06.mp4 0.0 0.0 0.0792236328125 1.2278556823730469e-05 9.2890625 5.625 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-08-01-01-02-06.mp4 0.0 0.0 0.0 0.0225982666015625 2.513671875 8.03125 0.004817962646484375 0.427978515625 "tensor(5, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-07-02-02-01-06.mp4 0.0 0.0 0.0 0.0 0.06787109375 0.0 18.9375 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-08-02-02-02-06.mp4 0.0 0.0 0.0 0.0 6.0234375 3.97265625 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-07-01-01-01-06.mp4 0.0 0.0 0.0 1.1920928955078125e-07 0.2100830078125 3.5762786865234375e-07 13.7890625 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-06-01-02-02-06.mp4 0.0 0.0 0.0 0.0 14.0 0.00321197509765625 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/02-01-06-02-01-01-06.mp4 0.0 0.0 0.0 0.01910400390625 4.0546875 5.84721565246582e-05 10.921875 0.0 "tensor(6, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-01-01-02-01-06.mp4 0.043365478515625 1.0013580322265625e-05 0.0 0.0 11.953125 1.7881393432617188e-07 0.0 0.0 "tensor(4, device='cuda:0')"
/mnt/datasets/RAVDESS/Video_Speech_Actor/Actor_06/01-01-07-02-02-02-06.mp4 0.0 0.0 0.0 0.0 7.671117782592773e-05 0.0 19.0 0.0 "tensor(6, device='cuda:0')"
